CODIGO_FILIAL;TICKET;DATA_VENDA;ITEM;TERMINAL;LANCAMENTO_CAIXA;NUMERO_CUPOM_FISCAL;PERIODO_FECHAMENTO;VENDEDOR;VENDEDOR_APELIDO;PRODUTO;DESC_PRODUTO;COR_PRODUTO;TAMANHO;QTDE;QTDE_LIQUIDA;QTDE_TROCA;VALOR_LIQUIDO_VENDA;VALOR_TROCA;VALOR_DESCONTOS;VALOR_PAGO;VALOR_FRETE;VALOR_VENDA_BRUTA;TIPO_PRODUTO;TABELA_MEDIDAS;GRUPO_PRODUTO;SUBGRUPO_PRODUTO;COLECAO;GRADE;LINHA;GRIFFE;CARTELA;REFER_FABRICANTE;MODELAGEM;FABRICANTE;ESTILISTA;MODELISTA;TAM;COD_CATEGORIA;CATEGORIA_PRODUTO;SUBCATEGORIA_PRODUTO;COD_CATEGORIA;CATEGORIA_PRODUTO;SUBCATEGORIA_PRODUTO
4047;10166;09/10/2025;2;1;09AP006;10166;1;3871;OMNI                     ;DC0576      ;MINICALZA ACCOLLATA                     ;421D      ;1;2;2;0;74,53;0;0;5154;2299;5154;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;4;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DC0576                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;9950;26/09/2025;2;1;269P01C;8698;1;3552;SAMIA                    ;DC0577      ;MINICALZA PIZZO                         ;019       ;1;1;1;0;42,95;0;95;4295;0;4390;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;4;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DC0577                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;10482;29/10/2025;2;1;29AP007;9112;1;4918;MARLUCE                  ;DC0577      ;MINICALZA PIZZO                         ;422D      ;1;1;1;0;0,98;0;2;98;0;1;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;4;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DC0577                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;10482;29/10/2025;5;1;29AP007;9112;1;4918;MARLUCE                  ;DC0577      ;MINICALZA PIZZO                         ;019       ;1;1;1;0;42,92;0;98;4292;0;4390;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;4;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DC0577                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;10482;29/10/2025;3;1;29AP007;9112;1;4918;MARLUCE                  ;DC0577      ;MINICALZA PIZZO                         ;019       ;1;1;1;0;42,92;0;98;4292;0;4390;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;4;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DC0577                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;10482;29/10/2025;6;1;29AP007;9112;1;4918;MARLUCE                  ;DC0577      ;MINICALZA PIZZO                         ;019       ;1;1;1;0;42,92;0;98;4292;0;4390;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;4;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DC0577                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;10482;29/10/2025;1;1;29AP007;9112;1;4918;MARLUCE                  ;DC0577      ;MINICALZA PIZZO                         ;422D      ;1;1;1;0;0,98;0;2;98;0;1;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;4;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DC0577                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;10482;29/10/2025;4;1;29AP007;9112;1;4918;MARLUCE                  ;DC0577      ;MINICALZA PIZZO                         ;422D      ;1;1;1;0;0,98;0;2;98;0;1;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;4;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DC0577                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;10006;29/09/2025;3;1;299P016;8749;1;5087;LARISSE                  ;DC0577      ;MINICALZA PIZZO                         ;019       ;1;1;1;0;0,98;0;2;98;0;1;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;4;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DC0577                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;10751;17/11/2025;6;1;17BP005;9329;1;3552;SAMIA                    ;DC0577      ;MINICALZA PIZZO                         ;019       ;1;1;1;0;43,58;0;32;4358;0;4390;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;4;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DC0577                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;10751;17/11/2025;1;1;17BP005;9329;1;3552;SAMIA                    ;DC0577      ;MINICALZA PIZZO                         ;422D      ;1;1;1;0;43,58;0;32;4358;0;4390;PRODUTO ACABADO          ;;CALZINI                  ;CORTO                    ;4;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DC0577                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;8058;26/05/2025;2;1;265P00A;6995;1;4452;GISLEY                   ;DCZ050      ;CALZINO POIS GLITTER+FIOCCO             ;5414_V2   ;1;1;1;0;52,92;0;98;5292;0;5390;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ050                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;7801;03/05/2025;2;1;035P013;6759;1;4452;GISLEY                   ;DCZ050      ;CALZINO POIS GLITTER+FIOCCO             ;5414_V2   ;1;1;1;0;0,99;0;1;99;0;1;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ050                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;7690;25/04/2025;2;1;254P004;6672;1;4452;GISLEY                   ;DCZ050      ;CALZINO POIS GLITTER+FIOCCO             ;5414_V2   ;1;1;1;0;0,99;0;1;99;0;1;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ050                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;8239;08/06/2025;6;1;086P005;7161;1;4741;ANA LÚCIA                ;DCZ050      ;CALZINO POIS GLITTER+FIOCCO             ;5414_V2   ;1;1;1;0;52,92;0;98;5292;0;5390;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ050                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;7933;15/05/2025;6;1;155P00C;6879;1;3550;ANA BEATRIZ              ;DCZ050      ;CALZINO POIS GLITTER+FIOCCO             ;5414_V2   ;1;1;1;0;0,99;0;1;99;0;1;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ050                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;8509;23/06/2025;3;1;236P00A;7415;1;4741;ANA LÚCIA                ;DCZ050      ;CALZINO POIS GLITTER+FIOCCO             ;5414_V2   ;1;1;1;0;53,21;0;69;5321;0;5390;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ050                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;8187;04/06/2025;1;1;046P008;7114;1;4452;GISLEY                   ;DCZ064      ;CALZINO CUORI                           ;5368_V2   ;1;1;1;0;0,99;0;1;99;0;1;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ064                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;8058;26/05/2025;3;1;265P00A;6995;1;4452;GISLEY                   ;DCZ064      ;CALZINO CUORI                           ;5368_V2   ;1;1;1;0;0,98;0;2;98;0;1;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ064                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;9461;19/08/2025;1;1;198P005;8254;1;3552;SAMIA                    ;DCZ064      ;CALZINO CUORI                           ;4858_V3   ;1;1;1;0;1;0;0;1;0;1;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ064                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;8548;25/06/2025;12;1;256P00D;7446;1;3552;SAMIA                    ;DCZ064      ;CALZINO CUORI                           ;5368_V2   ;1;1;1;0;0,99;0;1;99;0;1;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ064                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;9079;25/07/2025;5;1;257P007;7923;1;3552;SAMIA                    ;DCZ064      ;CALZINO CUORI                           ;4858_V3   ;1;1;1;0;0,99;0;1;99;0;1;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ064                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;8126;31/05/2025;1;1;315P00A;7058;1;4452;GISLEY                   ;DCZ064      ;CALZINO CUORI                           ;4858_V3   ;1;1;1;0;0,98;0;2;98;0;1;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ064                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;9646;04/09/2025;4;1;049P009;8420;1;4741;ANA LÚCIA                ;DCZ064      ;CALZINO CUORI                           ;4858_V3   ;1;1;1;0;43,05;0;85;4305;0;4390;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ064                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;9666;05/09/2025;4;1;059P012;8439;1;4918;MARLUCE                  ;DCZ064      ;CALZINO CUORI                           ;4858_V3   ;1;1;1;0;42,84;0;106;4284;0;4390;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ064                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;9530;24/08/2025;2;1;248P009;8315;1;4918;MARLUCE                  ;DCZ064      ;CALZINO CUORI                           ;4858_V3   ;1;1;1;0;43,05;0;85;4305;0;4390;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ064                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;8239;08/06/2025;1;1;086P005;7161;1;4741;ANA LÚCIA                ;DCZ064      ;CALZINO CUORI                           ;5368_V2   ;1;1;1;0;0,98;0;2;98;0;1;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ064                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;8339;13/06/2025;8;1;136P00F;7255;1;4741;ANA LÚCIA                ;DCZ064      ;CALZINO CUORI                           ;5368_V2   ;1;1;1;0;43,17;0;73;4317;0;4390;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ064                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;8370;15/06/2025;4;1;156P006;7283;1;4918;MARLUCE                  ;DCZ064      ;CALZINO CUORI                           ;5368_V2   ;1;1;1;0;0,99;0;1;99;0;1;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ064                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;8422;18/06/2025;5;1;186P012;7330;1;4918;MARLUCE                  ;DCZ064      ;CALZINO CUORI                           ;4858_V3   ;1;1;1;0;0,99;0;1;99;0;1;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ064                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;8472;21/06/2025;1;1;216P006;7379;1;4452;GISLEY                   ;DCZ064      ;CALZINO CUORI                           ;4858_V3   ;1;1;1;0;43,9;0;0;4390;0;4390;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ064                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;8615;28/06/2025;6;1;286P00E;7503;1;4918;MARLUCE                  ;DCZ064      ;CALZINO CUORI                           ;4858_V3   ;1;1;1;0;0,98;0;2;98;0;1;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ064                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;8335;13/06/2025;4;1;136P00B;7251;1;4741;ANA LÚCIA                ;DCZ064      ;CALZINO CUORI                           ;4858_V3   ;1;1;1;0;42,92;0;98;4292;0;4390;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ064                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;8335;13/06/2025;3;1;136P00B;7251;1;4741;ANA LÚCIA                ;DCZ064      ;CALZINO CUORI                           ;5368_V2   ;1;1;1;0;42,92;0;98;4292;0;4390;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ064                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;8162;03/06/2025;3;1;036P003;7091;1;3552;SAMIA                    ;DCZ064      ;CALZINO CUORI                           ;5368_V2   ;1;1;1;0;43,9;0;0;4390;0;4390;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ064                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;8249;08/06/2025;1;1;086P00F;7171;1;3552;SAMIA                    ;DCZ064      ;CALZINO CUORI                           ;4858_V3   ;1;1;1;0;43,9;0;0;4390;0;4390;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ064                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;8907;14/07/2025;6;1;147P009;7768;1;3552;SAMIA                    ;DCZ064      ;CALZINO CUORI                           ;4858_V3   ;1;1;1;0;43,48;0;42;4348;0;4390;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ064                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;8742;05/07/2025;3;1;057P008;7625;1;4741;ANA LÚCIA                ;DCZ064      ;CALZINO CUORI                           ;4858_V3   ;1;1;1;0;43,83;0;7;4383;0;4390;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ064                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;8825;09/07/2025;3;1;097P010;7701;1;3552;SAMIA                    ;DCZ065      ;CALZINO GLITTER LOOSE                   ;4083_V2   ;1;1;1;0;43,9;0;0;4390;0;4390;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ065                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;8825;09/07/2025;2;1;097P010;7701;1;3552;SAMIA                    ;DCZ065      ;CALZINO GLITTER LOOSE                   ;4733_V3   ;1;1;1;0;43,9;0;0;4390;0;4390;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ065                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;8925;15/07/2025;1;1;157P00A;7785;1;4452;GISLEY                   ;DCZ065      ;CALZINO GLITTER LOOSE                   ;4082_V2   ;1;1;1;0;0,98;0;2;98;0;1;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ065                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;8925;15/07/2025;5;1;157P00A;7785;1;4452;GISLEY                   ;DCZ065      ;CALZINO GLITTER LOOSE                   ;4083_V2   ;1;1;1;0;43,05;0;85;4305;0;4390;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ065                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;9706;09/09/2025;1;1;099P00B;8477;1;4918;MARLUCE                  ;DCZ065      ;CALZINO GLITTER LOOSE                   ;4083_V2   ;1;1;1;0;0,99;0;1;99;0;1;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ065                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;9706;09/09/2025;3;1;099P00B;8477;1;4918;MARLUCE                  ;DCZ065      ;CALZINO GLITTER LOOSE                   ;4733_V3   ;1;1;1;0;0,99;0;1;99;0;1;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ065                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;11360;17/12/2025;6;1;17CP013;9788;1;5087;LARISSE                  ;DCZ065      ;CALZINO GLITTER LOOSE                   ;4083_V2   ;1;1;1;0;43,05;0;85;4305;0;4390;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ065                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;10391;24/10/2025;1;1;24AP007;10391;1;3871;OMNI                     ;DCZ065      ;CALZINO GLITTER LOOSE                   ;4083_V2   ;1;1;1;0;43,13;0;0;2604;1709;2604;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ065                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;11286;13/12/2025;1;1;13CP007;11286;1;3871;OMNI                     ;DCZ065      ;CALZINO GLITTER LOOSE                   ;4733_V3   ;1;1;1;0;78,26;0;0;2708;5118;2708;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ065                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;11156;06/12/2025;6;1;06CP00E;9630;1;4918;MARLUCE                  ;DCZ065      ;CALZINO GLITTER LOOSE                   ;4733_V3   ;1;1;1;0;0,98;0;2;98;0;1;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ065                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;11360;17/12/2025;1;1;17CP013;9788;1;5087;LARISSE                  ;DCZ065      ;CALZINO GLITTER LOOSE                   ;4083_V2   ;1;1;1;0;0,98;0;2;98;0;1;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ065                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;11360;17/12/2025;3;1;17CP013;9788;1;5087;LARISSE                  ;DCZ065      ;CALZINO GLITTER LOOSE                   ;4733_V3   ;1;1;1;0;0,98;0;2;98;0;1;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ065                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
