CODIGO_FILIAL;TICKET;DATA_VENDA;ITEM;TERMINAL;LANCAMENTO_CAIXA;NUMERO_CUPOM_FISCAL;PERIODO_FECHAMENTO;VENDEDOR;VENDEDOR_APELIDO;PRODUTO;DESC_PRODUTO;COR_PRODUTO;TAMANHO;QTDE;QTDE_LIQUIDA;QTDE_TROCA;VALOR_LIQUIDO_VENDA;VALOR_TROCA;VALOR_DESCONTOS;VALOR_PAGO;VALOR_FRETE;VALOR_VENDA_BRUTA;TIPO_PRODUTO;TABELA_MEDIDAS;GRUPO_PRODUTO;SUBGRUPO_PRODUTO;COLECAO;GRADE;LINHA;GRIFFE;CARTELA;REFER_FABRICANTE;MODELAGEM;FABRICANTE;ESTILISTA;MODELISTA;TAM;COD_CATEGORIA;CATEGORIA_PRODUTO;SUBCATEGORIA_PRODUTO;SUBCATEGORIA_PRODUTO
3044;29968;06/01/2025;6;1;061P015;24828;1;3960;CRISLANE                 ;SB2525O     ;BRASILIANO 80 INTRICATE SURFACES        ;9888      ;3;1;1;0;49,37;0;13;4937;0;4950;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SB2525O                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;29968;06/01/2025;7;1;061P015;24828;1;3960;CRISLANE                 ;SB2531O     ;BRASILIANO 80 LIFE IS A FLOWER          ;538J      ;3;1;1;0;62,14;0;16;6214;0;6230;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SB2531O                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;29968;06/01/2025;1;1;061P015;24828;1;3960;CRISLANE                 ;SBD2529     ;BRASILIANO SWEET TALKING                ;544J      ;3;1;1;0;62,14;0;16;6214;0;6230;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD2529                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;29968;06/01/2025;19;1;061P015;24828;1;3960;CRISLANE                 ;SBD97M      ;BRASILIANO PIZZO E MICROFIBRA           ;7854      ;3;1;1;0;78,79;0;21;7879;0;79;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD97M                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;29968;06/01/2025;20;1;061P015;24828;1;3960;CRISLANE                 ;SBD97M      ;BRASILIANO PIZZO E MICROFIBRA           ;7854      ;3;1;1;0;78,79;0;21;7879;0;79;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD97M                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;29968;06/01/2025;24;1;061P015;24828;1;3960;CRISLANE                 ;SBD97M      ;BRASILIANO PIZZO E MICROFIBRA           ;336I      ;3;1;1;0;78,79;0;21;7879;0;79;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD97M                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;29968;06/01/2025;26;1;061P015;24828;1;3960;CRISLANE                 ;SBD97M      ;BRASILIANO PIZZO E MICROFIBRA           ;336I      ;3;1;1;0;78,79;0;21;7879;0;79;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD97M                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;29968;06/01/2025;29;1;061P015;24828;1;3960;CRISLANE                 ;SBD97M      ;BRASILIANO PIZZO E MICROFIBRA           ;077I      ;3;1;1;0;78,79;0;21;7879;0;79;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD97M                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;29968;06/01/2025;30;1;061P015;24828;1;3960;CRISLANE                 ;SBD97M      ;BRASILIANO PIZZO E MICROFIBRA           ;077I      ;3;1;1;0;78,79;0;21;7879;0;79;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD97M                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;29968;06/01/2025;25;1;061P015;24828;1;3960;CRISLANE                 ;SBD97M      ;BRASILIANO PIZZO E MICROFIBRA           ;336I      ;3;1;1;0;78,79;0;21;7879;0;79;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD97M                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;29968;06/01/2025;21;1;061P015;24828;1;3960;CRISLANE                 ;SBD97M      ;BRASILIANO PIZZO E MICROFIBRA           ;7854      ;3;1;1;0;78,79;0;21;7879;0;79;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD97M                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;29968;06/01/2025;28;1;061P015;24828;1;3960;CRISLANE                 ;SBD97M      ;BRASILIANO PIZZO E MICROFIBRA           ;077I      ;3;1;1;0;78,79;0;21;7879;0;79;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD97M                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;29968;06/01/2025;22;1;061P015;24828;1;3960;CRISLANE                 ;SB2519O     ;BRASILIANO 80 SHOOTING FOR THE STARS    ;473J      ;3;1;1;0;93,75;0;25;9375;0;94;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SB2519O                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;29968;06/01/2025;23;1;061P015;24828;1;3960;CRISLANE                 ;SB2519O     ;BRASILIANO 80 SHOOTING FOR THE STARS    ;018I      ;3;1;1;0;93,75;0;25;9375;0;94;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SB2519O                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;29968;06/01/2025;12;1;061P015;24828;1;3960;CRISLANE                 ;SBD1294     ;BRASILIANO PRETTY FLOWERS               ;011I      ;24;1;1;0;98,74;0;26;9874;0;99;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT+CZD   ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD1294                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;29968;06/01/2025;9;1;061P015;24828;1;3960;CRISLANE                 ;SBD1294     ;BRASILIANO PRETTY FLOWERS               ;9887      ;24;1;1;0;98,74;0;26;9874;0;99;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT+CZD   ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD1294                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;32056;06/06/2025;3;1;066P009;920;1;3960;CRISLANE                 ;SPD2564     ;PERIZOMA SLEEPLESS NIGHTS               ;019       ;1;1;1;0;109;0;0;109;0;109;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;Z_TAGLIE_I003 TAGLIA UNIC;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SPD2564                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;32056;06/06/2025;1;1;066P009;920;1;3960;CRISLANE                 ;RGC2564     ;REGGICALZE SLEEPLESS NIGHTS             ;019       ;1;1;1;0;219;0;0;219;0;219;PRODUTO ACABADO          ;;LINGERIE                 ;CINTO DE LIGAS           ;1;Z_TAGLIE_I003 TAGLIA UNIC;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RGC2564                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;32056;06/06/2025;2;1;066P009;920;1;3960;CRISLANE                 ;RBD2564     ;BALCONCINO SLEEPLESS NIGHTS             ;019       ;9;1;1;0;329;0;0;329;0;329;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;1;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RBD2564                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;2B      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;32540;06/07/2025;1;1;067P00C;1367;1;3960;CRISLANE                 ;AI00CC      ;COPRICAPEZZOLI                          ;4379_V4   ;1;1;1;0;69;0;0;69;0;69;PRODUTO ACABADO          ;;ACESSORIOS               ;ACESSORIOS               ;1;Z_TAGLIE_I003 TAGLIA UNIC;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;AI00CC                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;29978;07/01/2025;1;1;071P006;24837;1;3960;CRISLANE                 ;RIF49N      ;ANNA FASCIA MICRO ULTRA LIGHT           ;044_V2    ;14;1;1;0;199;0;0;199;0;199;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;2;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RIF49N                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3B      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;30551;07/02/2025;4;1;072P00F;25339;1;3960;CRISLANE                 ;RI1294R     ;SOFIA PRETTY FLOWERS                    ;548J      ;10;1;1;0;149,5;0;0;826;0;14950;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;2;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RI1294R                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;2C      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;33128;07/08/2025;1;1;078P00D;1902;1;3960;CRISLANE                 ;CM164C      ;CAMICIA M/M TELA LINO                   ;550J      ;2;1;1;0;339;0;0;339;0;339;PRODUTO ACABADO          ;;CAMISOLAS                ;CAMISOLA MEIA MANGA      ;1;TAGLIE XS-XXL DONNA INT  ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;CM164C                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;S       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;30021;09/01/2025;3;1;091P00D;24879;1;3960;CRISLANE                 ;RID2528     ;FRANCESCA ETERNAL FLOWERS               ;543J      ;14;1;1;0;149,5;0;0;14950;0;14950;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;1;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RID2528                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;3B      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;30021;09/01/2025;6;1;091P00D;24879;1;3960;CRISLANE                 ;RI1294R     ;SOFIA PRETTY FLOWERS                    ;548J      ;14;1;1;0;149,5;0;0;14950;0;14950;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;2;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RI1294R                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;3B      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;32483;03/07/2025;1;1;037P008;1314;1;648;GERENTE                  ;RB2545F     ;BALCONCINO F. BUSTIER HER BEAUTY        ;019       ;14;0;-1;-1;-329;-329;0;0;0;0;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;1;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RB2545F                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;3B      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;34358;03/11/2025;2;1;03BP005;3033;1;648;GERENTE                  ;SCD99V      ;CULOTTE SUPERIOR COMFORT                ;019       ;2;0;-1;-1;-99;-99;0;0;0;0;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD99V                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;34358;03/11/2025;1;1;03BP005;3033;1;648;GERENTE                  ;SCD99V      ;CULOTTE SUPERIOR COMFORT                ;044_V2    ;2;0;-1;-1;-99;-99;0;0;0;0;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SCD99V                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;32504;04/07/2025;1;1;047P00D;1333;1;648;GERENTE                  ;SBD2563     ;BRASILIANO THE SIMPLEST PLEASURES       ;844J      ;3;0;-1;-1;-119;-119;0;0;0;0;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;1;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD2563                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;29969;06/01/2025;1;1;061P016;24829;1;648;GERENTE                  ;RID49R      ;SOFIA MICRO ULTRA LIGHT                 ;2280      ;19;0;-1;-1;-239;-239;0;0;0;0;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;2;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RID49R                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4B      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;31254;06/04/2025;1;1;064P004;186;1;648;GERENTE                  ;RID96T      ;ELEONORA PIZZO                          ;019       ;10;0;-1;-1;-279;-279;0;0;0;0;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SOUTIENS          ;2;REGGISENI INTI           ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;RID96T                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2C      ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3044;31254;06/04/2025;2;1;064P004;186;1;648;GERENTE                  ;SID11A      ;CALCINHA                                ;044_V2    ;3;0;-1;-1;-79;-79;0;0;0;0;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SID11A                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
